id_imagen,timestamp,departamento,provincia,municipio,localidad,recinto,numero_mesa,AP,LYP_ADN,APB_SUMATE,LIBRE,FP,MAS_IPSP,MORENA,UNIDAD,PDC,VOTOS_VALIDOS,VOTOS_BLANCOS,VOTOS_NULOS,suma_partidos,diferencia_votos_validos,status_validacion
mesa_3_8012971,2025-08-28T21:17:14.256443,Beni,Mamoré,San Ramón,San Ramón,U.E. Napoleón Añez Ortiz,8012971,111,11,111,111,111,16,111,6,111,111,101,111,699,588,ERROR
mesa_4_8013491,2025-08-28T21:17:14.642537,Beni,Iténez,Baures,Baures,U.E. Carmelo López,8013491,111,111,111,111,171,601,111,116,611,161,171,111,2054,1893,ERROR
mesa_4_8006011,2025-08-28T21:17:15.038981,Beni,Vaca Diez,Riberalta,Riberalta,Politecnico Benjamin Bowles,8006011,111,111,111,116,111,611,111,111,111,111,111,111,1504,1393,ERROR
mesa_8_8011631,2025-08-28T21:17:15.423998,Beni,Moxos,San Ignacio,San Ignacio,L. Gilfredo Cortez Candia,8011631,11,1,111,16,7,11,0,11,611,108,666,111,779,671,ERROR
mesa_2_8012961,2025-08-28T21:17:15.843044,Beni,Mamoré,San Ramón,San Ramón,U.E. Napoleón Añez Ortiz,8012961,111,111,111,111,111,111,111,11,111,111,111,111,899,788,ERROR
mesa_3_8013481,2025-08-28T21:17:16.243305,Beni,Iténez,Baures,Baures,U.E. Carmelo López,8013481,111,111,111,111,111,811,111,111,111,111,111,111,1699,1588,ERROR
mesa_3_8006001,2025-08-28T21:17:16.613677,Beni,Vaca Diez,Riberalta,Riberalta,Politecnico Benjamin Bowles,8006001,771,101,111,110,111,711,117,101,611,111,101,711,2744,2633,ERROR
mesa_12_1007491,2025-08-28T21:17:17.075342,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007491,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_9_1008671,2025-08-28T21:17:17.463750,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educ. Jose Clemente Maurer,1008671,11,61,111,11,811,111,11,1,11,118,1,11,1139,1021,ERROR
mesa_7_8011621,2025-08-28T21:17:17.839419,Beni,Moxos,San Ignacio,San Ignacio,L. Gilfredo Cortez Candia,8011621,11,111,111,11,11,60,111,66,811,118,861,611,1303,1185,ERROR
mesa_1_8012951,2025-08-28T21:17:18.236493,Beni,Mamoré,San Ramón,San Ramón,U.E. Napoleón Añez Ortiz,8012951,711,111,111,111,111,111,117,111,111,111,111,100,1605,1494,ERROR
mesa_2_8013471,2025-08-28T21:17:18.594340,Beni,Iténez,Baures,Baures,U.E. Carmelo López,8013471,111,111,111,181,611,640,111,111,111,111,161,118,2098,1987,ERROR
mesa_2_8005991,2025-08-28T21:17:18.975646,Beni,Vaca Diez,Riberalta,Riberalta,Politecnico Benjamin Bowles,8005991,111,111,660,111,11,111,161,111,111,111,111,111,1498,1387,ERROR
mesa_6_8011611,2025-08-28T21:17:19.372810,Beni,Moxos,San Ignacio,San Ignacio,L. Gilfredo Cortez Candia,8011611,111,911,616,611,611,111,116,111,611,118,111,641,3809,3691,ERROR
mesa_1_8013061,2025-08-28T21:17:19.737607,Beni,Mamoré,San Ramón,Poyori,Esc. El Poyori,8013061,117,116,611,111,861,811,816,161,611,616,111,111,4215,3599,ERROR
mesa_1_8013461,2025-08-28T21:17:20.163429,Beni,Iténez,Baures,Baures,U.E. Carmelo López,8013461,171,161,117,171,111,811,107,117,111,171,111,111,1877,1706,ERROR
mesa_1_8005981,2025-08-28T21:17:20.550325,Beni,Vaca Diez,Riberalta,Riberalta,Politecnico Benjamin Bowles,8005981,111,711,111,111,111,111,111,111,111,111,111,116,1599,1488,ERROR
mesa_13_1007501,2025-08-28T21:17:20.899121,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007501,111,111,111,111,171,111,111,111,111,111,111,???,1059,948,ERROR
mesa_10_1008681,2025-08-28T21:17:21.281262,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educ. Jose Clemente Maurer,1008681,11,601,18,111,111,111,61,118,111,111,614,111,1253,1142,ERROR
mesa_5_8011601,2025-08-28T21:17:21.665187,Beni,Moxos,San Ignacio,San Ignacio,L. Gilfredo Cortez Candia,8011601,611,181,611,111,681,111,611,111,711,177,616,611,3739,3562,ERROR
mesa_1_8013071,2025-08-28T21:17:22.063998,Beni,Mamoré,San Ramón,El Carmen de Guacayane,Esc. El Carmen de Guacayane,8013071,111,111,111,111,111,111,611,111,611,111,111,111,1999,1888,ERROR
mesa_1_8013611,2025-08-28T21:17:22.541607,Beni,Iténez,Baures,Alta Gracia,Esc. Alta Gracia,8013611,111,111,111,618,111,111,611,111,111,111,611,111,2006,1895,ERROR
mesa_1_8004661,2025-08-28T21:17:22.960170,Beni,Vaca Diez,Riberalta,Riberalta,(Cárcel) Penal Riberalta,8004661,611,111,71,611,116,111,111,168,116,688,161,661,2026,1338,ERROR
mesa_4_8011591,2025-08-28T21:17:23.348002,Beni,Moxos,San Ignacio,San Ignacio,L. Gilfredo Cortez Candia,8011591,111,6,111,111,181,167,171,111,111,111,111,111,1080,969,ERROR
mesa_7_8012911,2025-08-28T21:17:23.708171,Beni,Mamoré,San Joaquín,San Joaquín,Unidad Educativa 21 de Agosto,8012911,611,171,110,67,680,61,110,617,61,67,611,166,2488,2421,ERROR
mesa_1_8010361,2025-08-28T21:17:24.100158,Beni,General José Ballivián,Santa Rosa,Tacuaral,U.E. Tacuaral,8010361,111,111,111,101,111,111,111,110,111,111,111,111,988,877,ERROR
mesa_1_8007001,2025-08-28T21:17:24.480226,Beni,Vaca Diez,Riberalta,Riberalta,(Cárcel) Penal Nuevo Riberalta,8007001,1,111,771,11,111,671,111,10,111,11,101,111,1908,1897,ERROR
mesa_14_1007511,2025-08-28T21:17:24.824862,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007511,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_11_1008691,2025-08-28T21:17:25.352894,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educ. Jose Clemente Maurer,1008691,111,111,166,111,186,161,181,181,118,111,110,11,1326,1215,ERROR
mesa_3_8011581,2025-08-28T21:17:25.758518,Beni,Moxos,San Ignacio,San Ignacio,L. Gilfredo Cortez Candia,8011581,111,111,111,141,111,116,111,611,111,118,818,111,1534,1416,ERROR
mesa_6_8012901,2025-08-28T21:17:26.137695,Beni,Mamoré,San Joaquín,San Joaquín,Unidad Educativa 21 de Agosto,8012901,717,711,163,111,111,711,717,111,111,111,111,111,3463,3352,ERROR
mesa_8_8010251,2025-08-28T21:17:26.517351,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Umbelina Claure de Cuellar,8010251,111,111,111,111,111,111,111,171,111,111,116,111,1059,948,ERROR
mesa_1_8007252,2025-08-28T21:17:26.935225,Beni,Vaca Diez,Riberalta,Recreo,U.E. Recreo,8007252,116,111,111,111,111,111,111,111,111,118,111,111,1004,886,ERROR
mesa_2_8011571,2025-08-28T21:17:27.334997,Beni,Moxos,San Ignacio,San Ignacio,L. Gilfredo Cortez Candia,8011571,111,601,10,111,111,161,111,111,111,111,111,611,1438,1327,ERROR
mesa_5_8012891,2025-08-28T21:17:27.774296,Beni,Mamoré,San Joaquín,San Joaquín,Unidad Educativa 21 de Agosto,8012891,111,611,116,811,111,111,18,111,111,111,161,11,2111,2000,ERROR
mesa_7_8010241,2025-08-28T21:17:28.268114,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Umbelina Claure de Cuellar,8010241,101,11,111,811,111,611,181,111,811,611,11,111,2859,2248,ERROR
mesa_2_8007231,2025-08-28T21:17:28.641694,Beni,Vaca Diez,Riberalta,Popechi,U.E. Popechi,8007231,111,111,111,111,111,161,111,111,111,111,111,111,1049,938,ERROR
mesa_15_1007521,2025-08-28T21:17:29.001370,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007521,111,111,111,111,111,111,111,11,111,111,111,???,899,788,ERROR
mesa_12_1008701,2025-08-28T21:17:29.382550,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educ. Jose Clemente Maurer,1008701,111,111,11,116,118,111,110,111,110,111,616,111,909,798,ERROR
mesa_1_8011561,2025-08-28T21:17:29.740424,Beni,Moxos,San Ignacio,San Ignacio,L. Gilfredo Cortez Candia,8011561,116,881,618,11,606,861,111,686,611,781,601,111,4501,3720,ERROR
mesa_4_8012881,2025-08-28T21:17:30.126639,Beni,Mamoré,San Joaquín,San Joaquín,Unidad Educativa 21 de Agosto,8012881,117,111,111,111,111,111,111,116,111,111,111,111,1010,899,ERROR
mesa_6_8010231,2025-08-28T21:17:30.525305,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Umbelina Claure de Cuellar,8010231,111,168,111,816,611,1,61,11,141,718,106,111,2031,1313,ERROR
mesa_1_8007221,2025-08-28T21:17:30.890856,Beni,Vaca Diez,Riberalta,Popechi,U.E. Popechi,8007221,17,711,10,111,711,111,1,716,111,711,711,111,2499,1788,ERROR
mesa_3_1010121,2025-08-28T21:17:31.274631,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Alegría,1010121,111,111,111,111,111,111,111,111,111,111,111,111,999,888,ERROR
mesa_2_8011952,2025-08-28T21:17:31.607998,Beni,Moxos,San Ignacio,San Francisco,Esc. San Francisco,8011952,116,161,1,11,6,111,610,111,161,111,111,11,1288,1177,ERROR
mesa_3_8012871,2025-08-28T21:17:32.004841,Beni,Mamoré,San Joaquín,San Joaquín,Unidad Educativa 21 de Agosto,8012871,111,161,101,111,1,111,1,111,101,111,101,110,809,698,ERROR
mesa_5_8010221,2025-08-28T21:17:32.391016,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Umbelina Claure de Cuellar,8010221,0,0,116,111,11,111,160,111,111,108,111,111,731,623,ERROR
mesa_1_8007281,2025-08-28T21:17:32.767220,Beni,Vaca Diez,Riberalta,Nueva Unión,U.E. Nueva Unión I,8007281,116,611,111,811,111,81,67,111,811,111,111,111,2830,2719,ERROR
mesa_16_1007531,2025-08-28T21:17:33.086650,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007531,111,111,111,111,111,111,111,111,711,111,111,???,1599,1488,ERROR
mesa_1_1006171,2025-08-28T21:17:33.560707,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educativa Victoria Diez,1006171,11,111,101,111,177,167,180,111,111,116,10,111,1080,964,ERROR
mesa_1_8011942,2025-08-28T21:17:33.972760,Beni,Moxos,San Ignacio,San Francisco,Esc. San Francisco,8011942,11,60,11,118,111,11,110,81,601,111,11,61,1114,1003,ERROR
mesa_2_8012861,2025-08-28T21:17:34.347071,Beni,Mamoré,San Joaquín,San Joaquín,Unidad Educativa 21 de Agosto,8012861,111,111,171,111,161,111,111,111,111,116,111,111,1109,993,ERROR
mesa_4_8010211,2025-08-28T21:17:34.722812,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Umbelina Claure de Cuellar,8010211,111,111,111,116,111,711,111,111,111,111,111,111,1604,1493,ERROR
mesa_1_8007011,2025-08-28T21:17:35.109956,Beni,Vaca Diez,Riberalta,Nazareth,Escuela Nazareth,8007011,10,110,117,111,161,101,116,161,111,111,111,111,998,887,ERROR
mesa_1_8012122,2025-08-28T21:17:35.497230,Beni,Moxos,San Ignacio,San Bernardo,U.E. San Bernardo,8012122,161,161,111,111,111,611,181,111,111,11,111,111,1669,1658,ERROR
mesa_1_8012851,2025-08-28T21:17:35.868614,Beni,Mamoré,San Joaquín,San Joaquín,Unidad Educativa 21 de Agosto,8012851,111,111,6,111,710,117,111,111,111,111,117,11,1499,1388,ERROR
mesa_3_8010201,2025-08-28T21:17:36.248077,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Umbelina Claure de Cuellar,8010201,616,111,111,118,180,111,0,111,116,111,111,116,1474,1363,ERROR
mesa_1_8007121,2025-08-28T21:17:36.643230,Beni,Vaca Diez,Riberalta,Mariposa,Escuela Mariposa,8007121,701,11,166,111,111,161,111,110,111,111,861,111,1593,1482,ERROR
mesa_17_1007541,2025-08-28T21:17:36.993823,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007541,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_2_1006181,2025-08-28T21:17:37.407402,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educativa Victoria Diez,1006181,616,61,1,611,111,111,118,611,111,111,81,111,2351,2240,ERROR
mesa_1_8012062,2025-08-28T21:17:37.823983,Beni,Moxos,San Ignacio,San Antonio de Imose,Esc. San Antonio De Imose,8012062,111,111,111,111,111,118,111,111,111,111,111,111,1006,895,ERROR
mesa_9_8012841,2025-08-28T21:17:38.209914,Beni,Mamoré,San Joaquín,San Joaquín,U.E. Arturo Cuellar Rea,8012841,171,111,111,111,111,111,111,116,111,111,111,111,1064,953,ERROR
mesa_2_8010191,2025-08-28T21:17:38.598353,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Umbelina Claure de Cuellar,8010191,111,606,111,110,100,101,181,111,111,111,111,711,1542,1431,ERROR
mesa_1_8007272,2025-08-28T21:17:39.048380,Beni,Vaca Diez,Riberalta,Los Cayuses,U.E. Los Cayuses,8007272,11,111,1,11,11,111,7,1,11,111,11,111,275,164,ERROR
mesa_1_8012022,2025-08-28T21:17:39.475556,Beni,Moxos,San Ignacio,Puerto San Lorenzo de Moxos,Esc. Pto. San Lorenzo,8012022,111,111,11,111,111,111,111,111,111,111,111,111,899,788,ERROR
mesa_8_8012831,2025-08-28T21:17:39.876359,Beni,Mamoré,San Joaquín,San Joaquín,U.E. Arturo Cuellar Rea,8012831,111,6,106,611,181,61,1,166,11,111,611,111,1254,1143,ERROR
mesa_1_8010181,2025-08-28T21:17:40.249983,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Umbelina Claure de Cuellar,8010181,11,11,611,111,116,111,111,111,111,111,161,111,1304,1193,ERROR
mesa_3_8007211,2025-08-28T21:17:40.646652,Beni,Vaca Diez,Riberalta,La Esperanza,U.E. La Esperanza,8007211,111,71,819,101,111,111,18,711,899,18,891,601,2952,2934,ERROR
mesa_18_1007551,2025-08-28T21:17:41.021235,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007551,111,111,111,111,717,111,161,111,111,111,311,???,1655,1544,ERROR
mesa_3_1006191,2025-08-28T21:17:41.413997,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educativa Victoria Diez,1006191,6,6,1,6,0,77,81,1,60,119,0,110,238,119,ERROR
mesa_2_8012112,2025-08-28T21:17:41.763269,Beni,Moxos,San Ignacio,Oromomo,Esc. Oromomo,8012112,11,101,101,161,811,111,116,11,111,11,111,111,1534,1523,ERROR
mesa_7_8012821,2025-08-28T21:17:42.244665,Beni,Mamoré,San Joaquín,San Joaquín,U.E. Arturo Cuellar Rea,8012821,710,161,111,711,111,111,111,111,111,111,111,111,2248,2137,ERROR
mesa_12_8010171,2025-08-28T21:17:42.644464,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Gerardo Reyes,8010171,61,110,111,611,161,106,110,111,161,111,181,188,1542,1431,ERROR
mesa_2_8007201,2025-08-28T21:17:43.010879,Beni,Vaca Diez,Riberalta,La Esperanza,U.E. La Esperanza,8007201,11,111,116,111,611,617,616,611,811,181,610,918,3615,3434,ERROR
mesa_1_8012102,2025-08-28T21:17:43.390359,Beni,Moxos,San Ignacio,Oromomo,Esc. Oromomo,8012102,11,101,111,118,111,111,111,111,111,111,111,111,896,785,ERROR
mesa_6_8012811,2025-08-28T21:17:43.747807,Beni,Mamoré,San Joaquín,San Joaquín,U.E. Arturo Cuellar Rea,8012811,111,111,111,111,111,111,11,111,611,611,176,181,1399,788,ERROR
mesa_11_8010161,2025-08-28T21:17:44.097470,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Gerardo Reyes,8010161,101,161,111,611,161,161,111,181,111,111,111,111,1709,1598,ERROR
mesa_1_8007191,2025-08-28T21:17:44.589507,Beni,Vaca Diez,Riberalta,La Esperanza,U.E. La Esperanza,8007191,661,611,618,811,111,110,111,111,611,111,111,111,3755,3644,ERROR
mesa_1_1009771,2025-08-28T21:17:45.070298,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Alberto Bohorquez,1009771,10,101,80,868,6,680,100,616,18,118,111,11,2479,2361,ERROR
mesa_4_1006201,2025-08-28T21:17:45.477570,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educativa Victoria Diez,1006201,611,611,611,111,161,111,661,111,111,111,161,611,3099,2988,ERROR
mesa_1_8012051,2025-08-28T21:17:45.857325,Beni,Moxos,San Ignacio,Monte Mae,Esc. Monte Mae,8012051,111,711,111,111,661,111,111,111,111,111,111,111,2149,2038,ERROR
mesa_5_8012801,2025-08-28T21:17:46.223510,Beni,Mamoré,San Joaquín,San Joaquín,U.E. Arturo Cuellar Rea,8012801,611,110,11,711,110,661,111,161,11,110,177,616,2497,2387,ERROR
mesa_10_8010151,2025-08-28T21:17:46.612588,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Gerardo Reyes,8010151,11,1,11,111,106,11,181,1,111,189,110,111,544,355,ERROR
mesa_3_8007091,2025-08-28T21:17:46.998818,Beni,Vaca Diez,Riberalta,Bolivar,U.E. Bolívar,8007091,111,111,111,111,111,111,111,111,111,111,111,111,999,888,ERROR
mesa_1_8012072,2025-08-28T21:17:47.390433,Beni,Moxos,San Ignacio,Mercedes de Lojojota,Esc. Mercedes De Lojojota,8012072,111,111,111,181,111,111,111,111,111,111,111,111,1069,958,ERROR
mesa_4_8012791,2025-08-28T21:17:47.774184,Beni,Mamoré,San Joaquín,San Joaquín,U.E. Arturo Cuellar Rea,8012791,171,717,111,111,101,101,711,111,717,111,111,711,2851,2740,ERROR
mesa_9_8010141,2025-08-28T21:17:48.174787,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Gerardo Reyes,8010141,118,11,160,116,686,116,111,116,110,111,881,611,1544,1433,ERROR
mesa_2_8007081,2025-08-28T21:17:48.547170,Beni,Vaca Diez,Riberalta,Bolivar,U.E. Bolívar,8007081,771,111,111,771,111,611,111,111,111,111,111,111,2819,2708,ERROR
mesa_2_1009781,2025-08-28T21:17:48.917615,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Alberto Bohorquez,1009781,710,111,161,117,111,101,700,169,111,111,100,116,2291,2180,ERROR
mesa_5_1006211,2025-08-28T21:17:49.291192,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educativa Victoria Diez,1006211,611,101,601,0,0,601,168,40,11,101,1,11,2133,2032,ERROR
mesa_1_8012042,2025-08-28T21:17:49.676403,Beni,Moxos,San Ignacio,Litoral,Esc. Litoral,8012042,611,666,661,611,681,611,666,811,661,111,671,116,5979,5868,ERROR
mesa_3_8012781,2025-08-28T21:17:50.087991,Beni,Mamoré,San Joaquín,San Joaquín,U.E. Arturo Cuellar Rea,8012781,111,111,161,111,111,118,111,111,116,111,111,111,1061,950,ERROR
mesa_8_8010131,2025-08-28T21:17:50.568973,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Gerardo Reyes,8010131,60,88,116,111,0,101,868,11,111,110,1,10,1466,1356,ERROR
mesa_1_8007071,2025-08-28T21:17:50.965458,Beni,Vaca Diez,Riberalta,Bolivar,U.E. Bolívar,8007071,111,717,11,771,1,661,171,111,111,111,111,111,2665,2554,ERROR
mesa_1_8011912,2025-08-28T21:17:51.353399,Beni,Moxos,San Ignacio,Fatima,Esc. Fatima,8011912,110,101,111,11,11,611,111,181,106,111,1,11,1353,1242,ERROR
mesa_2_8012771,2025-08-28T21:17:51.765758,Beni,Mamoré,San Joaquín,San Joaquín,U.E. Arturo Cuellar Rea,8012771,701,61,111,111,161,1,119,111,111,111,80,11,1487,1376,ERROR
mesa_7_8010121,2025-08-28T21:17:52.170458,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Gerardo Reyes,8010121,101,111,611,111,16,611,11,701,111,111,81,118,2384,2273,ERROR
mesa_1_8007241,2025-08-28T21:17:52.565682,Beni,Vaca Diez,Riberalta,Bella Flor,U.E. Bella Flor,8007241,11,111,111,111,601,111,111,111,811,111,111,111,2089,1978,ERROR
mesa_3_1009791,2025-08-28T21:17:52.963495,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Alberto Bohorquez,1009791,80,10,1,11,108,10,11,311,110,111,108,811,652,541,ERROR
mesa_6_1006221,2025-08-28T21:17:53.352987,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educativa Victoria Diez,1006221,11,111,111,110,801,1,100,11,811,181,111,401,2067,1886,ERROR
mesa_1_8011931,2025-08-28T21:17:53.755448,Beni,Moxos,San Ignacio,Desengaño,Esc. El Desengaño,8011931,711,881,111,118,111,116,106,111,111,111,111,10,2376,2265,ERROR
mesa_1_8012761,2025-08-28T21:17:54.137181,Beni,Mamoré,San Joaquín,San Joaquín,U.E. Arturo Cuellar Rea,8012761,771,161,111,118,911,119,761,111,111,116,611,111,3174,3058,ERROR
mesa_6_8010111,2025-08-28T21:17:54.531005,Beni,General José Ballivián,Santa Rosa,Santa Rosa,U.E. Gerardo Reyes,8010111,1,40,10,10,0,101,10,18,118,101,0,0,308,207,ERROR
